pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"de:09761:100:13:4_de:09761:100:22_stairs_1","de:09761:100:13:4","de:09761:100:22","2","1","150"
"de:09761:100:13:5_de:09761:100:21_stairs_1","de:09761:100:13:5","de:09761:100:21","2","1","150"
"de:09761:100:13:4_de:09761:100:21_stairs_1","de:09761:100:13:4","de:09761:100:21","2","1","150"
"de:09761:100:14_de:09761:100:22_stairs_1","de:09761:100:14","de:09761:100:22","2","1","150"
"de:09761:100:14_de:09761:100:21_stairs_1","de:09761:100:14","de:09761:100:21","2","1","150"
"de:09761:100:15_de:09761:100:22_stairs_1","de:09761:100:15","de:09761:100:22","2","1","150"
"de:09761:100:15_de:09761:100:21_stairs_1","de:09761:100:15","de:09761:100:21","2","1","150"
"de:09761:100:31_de:09761:100:32_walkway_1","de:09761:100:31","de:09761:100:32","1","1","240"
"de:09761:100:31_de:09761:100:34_walkway_1","de:09761:100:31","de:09761:100:34","1","1","300"
"de:09761:100:31_de:09761:100:61_walkway_1","de:09761:100:31","de:09761:100:61","1","1","600"
"de:09761:100:31_de:09761:100:33_walkway_1","de:09761:100:31","de:09761:100:33","1","1","240"
"de:09761:100:31_de:09761:100:35_walkway_1","de:09761:100:31","de:09761:100:35","1","1","300"
"de:09761:100:32_de:09761:100:34_walkway_1","de:09761:100:32","de:09761:100:34","1","1","300"
"de:09761:100:32_de:09761:100:61_walkway_1","de:09761:100:32","de:09761:100:61","1","1","540"
"de:09761:100:32_de:09761:100:33_walkway_1","de:09761:100:32","de:09761:100:33","1","1","180"
"de:09761:100:32_de:09761:100:35_walkway_1","de:09761:100:32","de:09761:100:35","1","1","180"
"de:09761:100:33_de:09761:100:34_walkway_1","de:09761:100:33","de:09761:100:34","1","1","240"
"de:09761:100:33_de:09761:100:61_walkway_1","de:09761:100:33","de:09761:100:61","1","1","600"
"de:09761:100:33_de:09761:100:35_walkway_1","de:09761:100:33","de:09761:100:35","1","1","180"
"de:09761:100:34_de:09761:100:61_walkway_1","de:09761:100:34","de:09761:100:61","1","1","660"
"de:09761:100:34_de:09761:100:35_walkway_1","de:09761:100:34","de:09761:100:35","1","1","420"
"de:09761:100:35_de:09761:100:61_walkway_1","de:09761:100:35","de:09761:100:61","1","1","660"
"de:09761:100:13:5_de:09761:100:13:4_walkway_1","de:09761:100:13:5","de:09761:100:13:4","1","1","300"
"de:09180:42873:1:1_de:09180:42873:70_walkway_1","de:09180:42873:1:1","de:09180:42873:70","1","1","90"
"de:09180:42873:1:1_de:09180:42873:50_walkway_1","de:09180:42873:1:1","de:09180:42873:50","1","1","60"
"de:09180:42873:1:1_de:09180:42873:90_walkway_1","de:09180:42873:1:1","de:09180:42873:90","1","1","180"
"de:09180:42873:1:1_de:09180:42873:91_walkway_1","de:09180:42873:1:1","de:09180:42873:91","1","1","120"
"de:09180:42873:1:1_de:09180:42873:92_walkway_1","de:09180:42873:1:1","de:09180:42873:92","1","1","150"
"de:09180:42873:3:3_de:09180:42873:70_walkway_1","de:09180:42873:3:3","de:09180:42873:70","1","1","90"
"de:09180:42873:3:2_de:09180:42873:70_walkway_1","de:09180:42873:3:2","de:09180:42873:70","1","1","90"
"de:09180:42873:2_de:09180:42873:40_walkway_1","de:09180:42873:2","de:09180:42873:40","1","1","420"
"de:09180:42873:2_de:09180:42873:50_walkway_1","de:09180:42873:2","de:09180:42873:50","1","1","360"
"de:09180:42873:2_de:09180:42873:60_walkway_1","de:09180:42873:2","de:09180:42873:60","1","1","240"
"de:09180:42873:2_de:09180:42873:90_walkway_1","de:09180:42873:2","de:09180:42873:90","1","1","120"
"de:09180:42873:2_de:09180:42873:91_walkway_1","de:09180:42873:2","de:09180:42873:91","1","1","120"
"de:09180:42873:70_de:09180:42873:90_walkway_1","de:09180:42873:70","de:09180:42873:90","1","1","90"
"de:09180:42873:70_de:09180:42873:91_walkway_1","de:09180:42873:70","de:09180:42873:91","1","1","30"
"de:09180:42873:40_de:09180:42873:90_walkway_1","de:09180:42873:40","de:09180:42873:90","1","1","480"
"de:09180:42873:40_de:09180:42873:91_walkway_1","de:09180:42873:40","de:09180:42873:91","1","1","480"
"de:09180:42873:50_de:09180:42873:91_walkway_1","de:09180:42873:50","de:09180:42873:91","1","1","60"
"de:09180:42873:50_de:09180:42873:92_walkway_1","de:09180:42873:50","de:09180:42873:92","1","1","60"
"de:09180:42873:60_de:09180:42873:90_walkway_1","de:09180:42873:60","de:09180:42873:90","1","1","180"
"de:09180:42873:60_de:09180:42873:91_walkway_1","de:09180:42873:60","de:09180:42873:91","1","1","240"
"de:09180:42873:3:3_de:09180:42873:3:2_walkway_1","de:09180:42873:3:3","de:09180:42873:3:2","1","1","180"
"de:09277:80490:1:2_de:09277:80490:2_walkway_1","de:09277:80490:1:2","de:09277:80490:2","1","1","60"
"de:09277:80490:1:3_de:09277:80490:2_walkway_1","de:09277:80490:1:3","de:09277:80490:2","1","1","60"
"de:09277:80490:1:2_de:09277:80490:1:3_walkway_1","de:09277:80490:1:2","de:09277:80490:1:3","1","1","60"
"de:05913:131:90:10_de:05913:131:92:18_walkway_1","de:05913:131:90:10","de:05913:131:92:18","1","1","420"
"de:09172:42293:1:1_de:09172:42293:30_walkway_1","de:09172:42293:1:1","de:09172:42293:30","1","1","120"
"de:09172:42293:1:1_de:09172:42293:70_stairs_1","de:09172:42293:1:1","de:09172:42293:70","2","1","60"
"de:09172:42293:1:1_de:09172:42293:90_walkway_1","de:09172:42293:1:1","de:09172:42293:90","1","1","120"
"de:09172:42293:1:1_de:09172:42293:91_walkway_1","de:09172:42293:1:1","de:09172:42293:91","1","1","120"
"de:09172:42293:1:1_de:09172:42293:92_walkway_1","de:09172:42293:1:1","de:09172:42293:92","1","1","180"
"de:09172:42293:1:1_de:09172:42293:95:96_walkway_1","de:09172:42293:1:1","de:09172:42293:95:96","1","1","180"
"de:09172:42293:1:1_de:09172:42293:95:97_walkway_1","de:09172:42293:1:1","de:09172:42293:95:97","1","1","180"
"de:09172:42293:2:3_de:09172:42293:70_stairs_1","de:09172:42293:2:3","de:09172:42293:70","2","1","60"
"de:09172:42293:2:3_de:09172:42293:71_stairs_1","de:09172:42293:2:3","de:09172:42293:71","2","1","60"
"de:09172:42293:3:5_de:09172:42293:70_stairs_1","de:09172:42293:3:5","de:09172:42293:70","2","1","60"
"de:09172:42293:3:4_de:09172:42293:70_stairs_1","de:09172:42293:3:4","de:09172:42293:70","2","1","60"
"de:09172:42293:3:5_de:09172:42293:71_stairs_1","de:09172:42293:3:5","de:09172:42293:71","2","1","60"
"de:09172:42293:3:4_de:09172:42293:71_stairs_1","de:09172:42293:3:4","de:09172:42293:71","2","1","60"
"de:09172:42293:4:7_de:09172:42293:70_stairs_1","de:09172:42293:4:7","de:09172:42293:70","2","1","60"
"de:09172:42293:4:8_de:09172:42293:70_stairs_1","de:09172:42293:4:8","de:09172:42293:70","2","1","60"
"de:09172:42293:30_de:09172:42293:80_walkway_1","de:09172:42293:30","de:09172:42293:80","1","1","120"
"de:09172:42293:30_de:09172:42293:81_walkway_1","de:09172:42293:30","de:09172:42293:81","1","1","120"
"de:09172:42293:30_de:09172:42293:82_walkway_1","de:09172:42293:30","de:09172:42293:82","1","1","120"
"de:09172:42293:30_de:09172:42293:90_walkway_1","de:09172:42293:30","de:09172:42293:90","1","1","120"
"de:09172:42293:30_de:09172:42293:92_walkway_1","de:09172:42293:30","de:09172:42293:92","1","1","120"
"de:09172:42293:30_de:09172:42293:93_stairs_1","de:09172:42293:30","de:09172:42293:93","2","1","120"
"de:09172:42293:30_de:09172:42293:93_walkway_1","de:09172:42293:30","de:09172:42293:93","1","1","150"
"de:09172:42293:30_de:09172:42293:95:96_walkway_1","de:09172:42293:30","de:09172:42293:95:96","1","1","60"
"de:09172:42293:30_de:09172:42293:95:97_walkway_1","de:09172:42293:30","de:09172:42293:95:97","1","1","60"
"de:09172:42293:70_de:09172:42293:95:96_stairs_1","de:09172:42293:70","de:09172:42293:95:96","2","1","120"
"de:09172:42293:70_de:09172:42293:95:97_stairs_1","de:09172:42293:70","de:09172:42293:95:97","2","1","120"
"de:09172:42293:71_de:09172:42293:93_walkway_1","de:09172:42293:71","de:09172:42293:93","1","1","120"
"de:09172:42293:71_de:09172:42293:94_walkway_1","de:09172:42293:71","de:09172:42293:94","1","1","120"
"de:09172:42293:71_de:09172:42293:95:96_stairs_1","de:09172:42293:71","de:09172:42293:95:96","2","1","60"
"de:09172:42293:71_de:09172:42293:95:97_stairs_1","de:09172:42293:71","de:09172:42293:95:97","2","1","60"
"de:09172:42293:80_de:09172:42293:90_walkway_1","de:09172:42293:80","de:09172:42293:90","1","1","180"
"de:09172:42293:80_de:09172:42293:92_walkway_1","de:09172:42293:80","de:09172:42293:92","1","1","120"
"de:09172:42293:80_de:09172:42293:93_stairs_1","de:09172:42293:80","de:09172:42293:93","2","1","120"
"de:09172:42293:80_de:09172:42293:93_walkway_1","de:09172:42293:80","de:09172:42293:93","1","1","390"
"de:09172:42293:81_de:09172:42293:90_walkway_1","de:09172:42293:81","de:09172:42293:90","1","1","120"
"de:09172:42293:81_de:09172:42293:91_walkway_1","de:09172:42293:81","de:09172:42293:91","1","1","120"
"de:09172:42293:82_de:09172:42293:90_walkway_1","de:09172:42293:82","de:09172:42293:90","1","1","120"
"de:09172:42293:92_de:09172:42293:95:96_walkway_1","de:09172:42293:92","de:09172:42293:95:96","1","1","60"
"de:09172:42293:92_de:09172:42293:95:97_walkway_1","de:09172:42293:92","de:09172:42293:95:97","1","1","60"
"de:09172:42293:3:5_de:09172:42293:3:4_walkway_1","de:09172:42293:3:5","de:09172:42293:3:4","1","1","120"
"de:09172:42293:4:7_de:09172:42293:4:8_walkway_1","de:09172:42293:4:7","de:09172:42293:4:8","1","1","120"
"de:09172:42293:95:96_de:09172:42293:95:97_walkway_1","de:09172:42293:95:96","de:09172:42293:95:97","1","1","120"
"de:11000:900058101:1_de:11000:900058101:2:52_stairs_1","de:11000:900058101:1","de:11000:900058101:2:52","2","1","180"
"de:11000:900058101:1_de:11000:900058101:2:53_stairs_1","de:11000:900058101:1","de:11000:900058101:2:53","2","1","180"
"de:11000:900058101:1_de:11000:900058101:3:54_stairs_1","de:11000:900058101:1","de:11000:900058101:3:54","2","1","180"
"de:11000:900058101:1_de:11000:900058101:4:56_stairs_1","de:11000:900058101:1","de:11000:900058101:4:56","2","1","180"
"de:11000:900058101:1_de:11000:900058101:5_stairs_1","de:11000:900058101:1","de:11000:900058101:5","2","1","180"
"de:11000:900058101:2:52_de:11000:900058101:5_stairs_1","de:11000:900058101:2:52","de:11000:900058101:5","2","1","180"
"de:11000:900058101:2:53_de:11000:900058101:5_stairs_1","de:11000:900058101:2:53","de:11000:900058101:5","2","1","180"
"de:11000:900058101:3:54_de:11000:900058101:5_stairs_1","de:11000:900058101:3:54","de:11000:900058101:5","2","1","180"
"de:11000:900058101:4:56_de:11000:900058101:5_stairs_1","de:11000:900058101:4:56","de:11000:900058101:5","2","1","180"
"de:11000:900058101:2:52_de:11000:900058101:2:53_walkway_1","de:11000:900058101:2:52","de:11000:900058101:2:53","1","1","180"
"de:11000:900003200:1_de:11000:900003200:2_walkway_1","de:11000:900003200:1","de:11000:900003200:2","1","1","480"
"de:11000:900003200:1_de:11000:900003200:3:55_walkway_1","de:11000:900003200:1","de:11000:900003200:3:55","1","1","480"
"de:11000:900003200:1_de:11000:900003200:4:57_walkway_1","de:11000:900003200:1","de:11000:900003200:4:57","1","1","480"
"de:11000:900003200:1_de:11000:900003200:4_walkway_1","de:11000:900003200:1","de:11000:900003200:4","1","1","480"
"de:11000:900003200:1_de:11000:900003201:1_stairs_1","de:11000:900003200:1","de:11000:900003201:1","2","1","540"
"de:11000:900003200:1_de:11000:900003201:1_escalator_1","de:11000:900003200:1","de:11000:900003201:1","4","1","480"
"de:11000:900003200:1_de:11000:900003201:1_elevator_1","de:11000:900003200:1","de:11000:900003201:1","5","1","900"
"de:11000:900003200:1_de:11000:900003201:2_stairs_1","de:11000:900003200:1","de:11000:900003201:2","2","1","540"
"de:11000:900003200:1_de:11000:900003201:2_escalator_1","de:11000:900003200:1","de:11000:900003201:2","4","1","480"
"de:11000:900003200:1_de:11000:900003201:2_elevator_1","de:11000:900003200:1","de:11000:900003201:2","5","1","900"
"de:11000:900003200:2_de:11000:900003200:3:55_walkway_1","de:11000:900003200:2","de:11000:900003200:3:55","1","1","480"
"de:11000:900003200:2_de:11000:900003200:4:57_walkway_1","de:11000:900003200:2","de:11000:900003200:4:57","1","1","480"
"de:11000:900003200:2_de:11000:900003200:4_walkway_1","de:11000:900003200:2","de:11000:900003200:4","1","1","480"
"de:11000:900003200:2_de:11000:900003201:1_stairs_1","de:11000:900003200:2","de:11000:900003201:1","2","1","540"
"de:11000:900003200:2_de:11000:900003201:1_escalator_1","de:11000:900003200:2","de:11000:900003201:1","4","1","480"
"de:11000:900003200:2_de:11000:900003201:1_elevator_1","de:11000:900003200:2","de:11000:900003201:1","5","1","900"
"de:11000:900003200:2_de:11000:900003201:2_stairs_1","de:11000:900003200:2","de:11000:900003201:2","2","1","540"
"de:11000:900003200:2_de:11000:900003201:2_escalator_1","de:11000:900003200:2","de:11000:900003201:2","4","1","480"
"de:11000:900003200:2_de:11000:900003201:2_elevator_1","de:11000:900003200:2","de:11000:900003201:2","5","1","900"
"de:11000:900003200:3:55_de:11000:900003200:4:57_walkway_1","de:11000:900003200:3:55","de:11000:900003200:4:57","1","1","480"
"de:11000:900003200:3:55_de:11000:900003200:4_walkway_1","de:11000:900003200:3:55","de:11000:900003200:4","1","1","480"
"de:11000:900003200:3:55_de:11000:900003201:1_stairs_1","de:11000:900003200:3:55","de:11000:900003201:1","2","1","540"
"de:11000:900003200:3:55_de:11000:900003201:1_escalator_1","de:11000:900003200:3:55","de:11000:900003201:1","4","1","480"
"de:11000:900003200:3:55_de:11000:900003201:1_elevator_1","de:11000:900003200:3:55","de:11000:900003201:1","5","1","900"
"de:11000:900003200:3:55_de:11000:900003201:2_stairs_1","de:11000:900003200:3:55","de:11000:900003201:2","2","1","540"
"de:11000:900003200:3:55_de:11000:900003201:2_escalator_1","de:11000:900003200:3:55","de:11000:900003201:2","4","1","480"
"de:11000:900003200:3:55_de:11000:900003201:2_elevator_1","de:11000:900003200:3:55","de:11000:900003201:2","5","1","900"
"de:11000:900003200:4:57_de:11000:900003201:1_stairs_1","de:11000:900003200:4:57","de:11000:900003201:1","2","1","540"
"de:11000:900003200:4_de:11000:900003201:1_stairs_1","de:11000:900003200:4","de:11000:900003201:1","2","1","540"
"de:11000:900003200:4:57_de:11000:900003201:1_escalator_1","de:11000:900003200:4:57","de:11000:900003201:1","4","1","480"
"de:11000:900003200:4_de:11000:900003201:1_escalator_1","de:11000:900003200:4","de:11000:900003201:1","4","1","480"
"de:11000:900003200:4:57_de:11000:900003201:1_elevator_1","de:11000:900003200:4:57","de:11000:900003201:1","5","1","900"
"de:11000:900003200:4_de:11000:900003201:1_elevator_1","de:11000:900003200:4","de:11000:900003201:1","5","1","900"
"de:11000:900003200:4:57_de:11000:900003201:2_stairs_1","de:11000:900003200:4:57","de:11000:900003201:2","2","1","540"
"de:11000:900003200:4_de:11000:900003201:2_stairs_1","de:11000:900003200:4","de:11000:900003201:2","2","1","540"
"de:11000:900003200:4:57_de:11000:900003201:2_escalator_1","de:11000:900003200:4:57","de:11000:900003201:2","4","1","480"
"de:11000:900003200:4_de:11000:900003201:2_escalator_1","de:11000:900003200:4","de:11000:900003201:2","4","1","480"
"de:11000:900003200:4:57_de:11000:900003201:2_elevator_1","de:11000:900003200:4:57","de:11000:900003201:2","5","1","900"
"de:11000:900003200:4_de:11000:900003201:2_elevator_1","de:11000:900003200:4","de:11000:900003201:2","5","1","900"
"de:11000:900003201:1_de:11000:900003201:2_walkway_1","de:11000:900003201:1","de:11000:900003201:2","1","1","480"
"de:11000:900003200:4:57_de:11000:900003200:4_walkway_1","de:11000:900003200:4:57","de:11000:900003200:4","1","1","480"
"de:09776:1546:1:3_de:09776:1546:90_walkway_1","de:09776:1546:1:3","de:09776:1546:90","1","1","120"
"de:09776:1546:1:1_de:09776:1546:90_walkway_1","de:09776:1546:1:1","de:09776:1546:90","1","1","120"
"de:09776:1546:1:2_de:09776:1546:90_walkway_1","de:09776:1546:1:2","de:09776:1546:90","1","1","120"
"de:09776:1546:1:5_de:09776:1546:90_walkway_1","de:09776:1546:1:5","de:09776:1546:90","1","1","120"
"de:09776:1546:1:3_de:09776:1546:91_walkway_1","de:09776:1546:1:3","de:09776:1546:91","1","1","120"
"de:09776:1546:1:1_de:09776:1546:91_walkway_1","de:09776:1546:1:1","de:09776:1546:91","1","1","120"
"de:09776:1546:1:2_de:09776:1546:91_walkway_1","de:09776:1546:1:2","de:09776:1546:91","1","1","120"
"de:09776:1546:1:5_de:09776:1546:91_walkway_1","de:09776:1546:1:5","de:09776:1546:91","1","1","120"
"de:09776:1546:2_de:09776:1546:81_walkway_1","de:09776:1546:2","de:09776:1546:81","1","1","300"
"de:09776:1546:2_de:09776:1546:96_walkway_1","de:09776:1546:2","de:09776:1546:96","1","1","240"
"de:09776:1546:2_de:09776:1546:90_walkway_1","de:09776:1546:2","de:09776:1546:90","1","1","180"
"de:09776:1546:81_de:09776:1546:90_walkway_1","de:09776:1546:81","de:09776:1546:90","1","1","300"
"de:09776:1546:81_de:09776:1546:91_walkway_1","de:09776:1546:81","de:09776:1546:91","1","1","240"
"de:09776:1546:96_de:09776:1546:90_walkway_1","de:09776:1546:96","de:09776:1546:90","1","1","240"
"de:09776:1546:1:3_de:09776:1546:1:1_walkway_1","de:09776:1546:1:3","de:09776:1546:1:1","1","1","240"
"de:09162:100:1_de:09162:100:2_walkway_1","de:09162:100:1","de:09162:100:2","1","1","180"
"de:09162:100:1_de:09162:100:66_walkway_1","de:09162:100:1","de:09162:100:66","1","1","78"
"de:09162:100:1_de:09162:100:67_walkway_1","de:09162:100:1","de:09162:100:67","1","1","78"
"de:09162:100:1_de:09162:100:92_walkway_1","de:09162:100:1","de:09162:100:92","1","1","90"
"de:09162:100:2_de:09162:100:66_walkway_1","de:09162:100:2","de:09162:100:66","1","1","210"
"de:09162:100:2_de:09162:100:67_walkway_1","de:09162:100:2","de:09162:100:67","1","1","120"
"de:09162:100:2_de:09162:100:92_walkway_1","de:09162:100:2","de:09162:100:92","1","1","228"
"de:09162:100:5:10_de:09162:100:81_walkway_1","de:09162:100:5:10","de:09162:100:81","1","1","120"
"de:09162:100:11:13_de:09162:100:83_walkway_1","de:09162:100:11:13","de:09162:100:83","1","1","144"
"de:09162:100:16_de:09162:100:85_walkway_1","de:09162:100:16","de:09162:100:85","1","1","144"
"de:09162:100:22_de:09162:100:87_walkway_1","de:09162:100:22","de:09162:100:87","1","1","144"
"de:09162:100:23_de:09162:100:66_walkway_1","de:09162:100:23","de:09162:100:66","1","1","30"
"de:09162:100:23_de:09162:100:67_walkway_1","de:09162:100:23","de:09162:100:67","1","1","30"
"de:09162:100:24_de:09162:100:61_walkway_1","de:09162:100:24","de:09162:100:61","1","1","18"
"de:09162:100:25_de:09162:100:61_walkway_1","de:09162:100:25","de:09162:100:61","1","1","60"
"de:09162:100:26_de:09162:100:65_walkway_1","de:09162:100:26","de:09162:100:65","1","1","30"
"de:09162:100:27_de:09162:100:89_walkway_1","de:09162:100:27","de:09162:100:89","1","1","114"
"de:09162:100:28_de:09162:100:65_walkway_1","de:09162:100:28","de:09162:100:65","1","1","30"
"de:09162:100:61_de:09162:100:71_walkway_1","de:09162:100:61","de:09162:100:71","1","1","30"
"de:09162:100:62_de:09162:100:72_stairs_1","de:09162:100:62","de:09162:100:72","2","1","60"
"de:09162:100:63_de:09162:100:81_walkway_1","de:09162:100:63","de:09162:100:81","1","1","90"
"de:09162:100:65_de:09162:100:75_stairs_1","de:09162:100:65","de:09162:100:75","2","1","24"
"de:09162:100:65_de:09162:100:75_walkway_1","de:09162:100:65","de:09162:100:75","1","1","30"
"de:09162:100:66_de:09162:100:76_stairs_1","de:09162:100:66","de:09162:100:76","2","1","30"
"de:09162:100:66_de:09162:100:76_walkway_1","de:09162:100:66","de:09162:100:76","1","1","48"
"de:09162:100:67_de:09162:100:89_stairs_1","de:09162:100:67","de:09162:100:89","2","1","72"
"de:09162:100:71_de:09162:100:85_walkway_1","de:09162:100:71","de:09162:100:85","1","1","102"
"de:09162:100:72_de:09162:100:75_walkway_1","de:09162:100:72","de:09162:100:75","1","1","180"
"de:09162:100:72_de:09162:100:81_walkway_1","de:09162:100:72","de:09162:100:81","1","1","84"
"de:09162:100:75_de:09162:100:83_walkway_1","de:09162:100:75","de:09162:100:83","1","1","54"
"de:09162:100:76_de:09162:100:87_walkway_1","de:09162:100:76","de:09162:100:87","1","1","48"
"de:09162:100:76_de:09162:100:89_walkway_1","de:09162:100:76","de:09162:100:89","1","1","144"
"de:09162:100:76_de:09162:100:91_walkway_1","de:09162:100:76","de:09162:100:91","1","1","240"
"de:09162:100:83_de:09162:100:85_walkway_1","de:09162:100:83","de:09162:100:85","1","1","60"
"de:09162:100:85_de:09162:100:87_walkway_1","de:09162:100:85","de:09162:100:87","1","1","60"
"de:09162:100:91_de:09162:100:92_elevator_1","de:09162:100:91","de:09162:100:92","5","1","108"
"de:09162:5:48_de:09162:5:77_stairs_1","de:09162:5:48","de:09162:5:77","2","1","210"
"de:09162:5:48_de:09162:5:77_elevator_1","de:09162:5:48","de:09162:5:77","5","1","240"
"de:09162:5:48_de:09162:5:71_stairs_1","de:09162:5:48","de:09162:5:71","2","1","210"
"de:09162:5:41_de:09162:5:77_stairs_1","de:09162:5:41","de:09162:5:77","2","1","210"
"de:09162:5:41_de:09162:5:77_elevator_1","de:09162:5:41","de:09162:5:77","5","1","240"
"de:09162:5:41_de:09162:5:71_stairs_1","de:09162:5:41","de:09162:5:71","2","1","210"
"de:09162:5:41_de:09162:5:71_escalator_1","de:09162:5:41","de:09162:5:71","4","1","180"
"de:09162:5:43_de:09162:5:77_stairs_1","de:09162:5:43","de:09162:5:77","2","1","210"
"de:09162:5:43_de:09162:5:77_elevator_1","de:09162:5:43","de:09162:5:77","5","1","240"
"de:09162:5:43_de:09162:5:71_stairs_1","de:09162:5:43","de:09162:5:71","2","1","210"
"de:09162:5:43_de:09162:5:71_escalator_1","de:09162:5:43","de:09162:5:71","4","1","180"
"de:09162:5:45:86_de:09162:5:77_stairs_1","de:09162:5:45:86","de:09162:5:77","2","1","210"
"de:09162:5:45:86_de:09162:5:77_elevator_1","de:09162:5:45:86","de:09162:5:77","5","1","240"
"de:09162:5:45:86_de:09162:5:71_stairs_1","de:09162:5:45:86","de:09162:5:71","2","1","210"
"de:09162:5:47:88_de:09162:5:77_stairs_1","de:09162:5:47:88","de:09162:5:77","2","1","210"
"de:09162:5:47:88_de:09162:5:77_elevator_1","de:09162:5:47:88","de:09162:5:77","5","1","240"
"de:09162:5:47:88_de:09162:5:71_stairs_1","de:09162:5:47:88","de:09162:5:71","2","1","210"
"de:09162:5:49_de:09162:5:77_stairs_1","de:09162:5:49","de:09162:5:77","2","1","210"
"de:09162:5:49_de:09162:5:77_elevator_1","de:09162:5:49","de:09162:5:77","5","1","240"
"de:09162:5:51_de:09162:5:72_stairs_1","de:09162:5:51","de:09162:5:72","2","1","180"
"de:09162:5:51_de:09162:5:72_escalator_1","de:09162:5:51","de:09162:5:72","4","1","120"
"de:09162:5:51_de:09162:5:73_escalator_1","de:09162:5:51","de:09162:5:73","4","1","120"
